Parameter1,Parameter2,Parameter3,Quality_label
1.151084818,0.464037172,0.052625471,Pass
1.600654212,0.833011192,0.052625471,Good
1.151084818,0.258496524,0.052625471,Excellent
1.151084818,0.833011192,0.052625471,Excellent
1.284805512,0.258496524,0.052625471,Excellent
0.827784194,0.381815379,0.052625471,Excellent
0.827784194,0.314162296,0.052625471,Excellent
1.151084818,0.314162296,0.052625471,Excellent
0.827784194,0.381815379,0.052625471,Excellent
0.923947288,0.381815379,0.052625471,Good
0.923947288,0.464037172,0.052625471,Pass
0.923947288,0.464037172,0.052625471,Pass
1.151084818,0.464037172,0.052625471,Pass
1.151084818,0.833011192,0.052625471,Excellent
0.923947288,0.563964967,0.052625471,Excellent
1.284805512,0.212694055,0.052625471,Excellent
1.151084818,0.833011192,0.052625471,Good
1.284805512,0.258496524,0.052625471,Excellent
0.827784194,0.381815379,0.052625471,Good
1.151084818,0.833011192,0.052625471,Excellent
1.151084818,0.833011192,0.052625471,Excellent
1.284805512,0.833011192,0.052625471,Good
0.005276356,0.020481563,0.523975675,Pass
2.70E-05,3.99E-05,13.96979008,Fail
3.36E-05,4.85E-05,13.96979008,Fail
0.001411151,0.002913195,0.052625471,Fail
2.225808096,3.965022677,0.140915779,Excellent
1.031281579,2.208755332,0.140915779,Good
1.600654212,3.965022677,0.140915779,Fail
1.786601059,3.262468451,0.140915779,Excellent
3.85600905,0.563964967,0.140915779,Pass
3.45468122,0.685411649,0.140915779,Fail
3.45468122,0.685411649,0.140915779,Fail
3.45468122,0.563964967,0.140915779,Good
4.303958845,0.685411649,0.140915779,Good
7.456215243,5.856584117,72.13221311,Pass
0.00024316,0.000414358,0.001973864,Fail
2.225808096,2.208755332,0.052625471,Pass
2.225808096,2.208755332,0.052625471,Excellent
2.225808096,2.208755332,0.052625471,Excellent
1.600654212,1.495370817,517.1976103,Good
0.091900066,0.080215552,0.377331664,Fail
0.10257603,0.080215552,0.377331664,Fail
0.127792692,0.09748952,0.377331664,Fail
6.680183174,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Good
7.456215243,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Pass
9.289205427,8.65053754,0.523975675,Pass
9.289205427,8.65053754,0.523975675,Pass
8.322398398,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Fail
8.322398398,10.51338213,0.523975675,Excellent
5.362017666,7.117766557,2.70551847,Pass
5.362017666,7.117766557,2.70551847,Pass
4.803946644,7.117766557,2.70551847,Pass
5.362017666,5.856584117,2.70551847,Pass
5.362017666,7.117766557,2.70551847,Pass
5.984919397,7.117766557,2.70551847,Excellent
0.000729782,0.001098684,0.052625471,Excellent
0.000729782,0.000743831,0.052625471,Pass
0.000729782,0.000612033,0.052625471,Pass
0.000729782,0.001335279,0.052625471,Pass
0.000729782,0.001335279,0.052625471,Good
0.000729782,0.001098684,0.052625471,Pass
0.000729782,0.001098684,0.052625471,Pass
0.000729782,0.001098684,0.052625471,Pass
0.000729782,0.001335279,0.052625471,Pass
0.010202686,0.011409458,3.756975634,Pass
3.095123009,2.684398366,0.271728615,Pass
2.772987095,2.208755332,0.271728615,Good
3.095123009,2.684398366,0.271728615,Pass
4.303958845,3.965022677,0.271728615,Pass
3.45468122,3.262468451,0.271728615,Pass
3.85600905,3.262468451,0.271728615,Pass
2.48437862,2.208755332,0.271728615,Pass
2.772987095,5.856584117,0.271728615,Pass
5.362017666,4.818868004,0.271728615,Pass
3.45468122,3.262468451,0.271728615,Pass
2.772987095,3.262468451,0.271728615,Pass
2.772987095,3.262468451,0.271728615,Pass
2.48437862,2.684398366,0.271728615,Pass
2.48437862,2.684398366,0.271728615,Pass
3.85600905,5.856584117,0.271728615,Pass
3.85600905,5.856584117,0.271728615,Excellent
3.85600905,5.856584117,0.271728615,Pass
3.85600905,5.856584117,0.271728615,Pass
3.85600905,5.856584117,0.271728615,Excellent
3.85600905,4.818868004,0.271728615,Good
3.85600905,4.818868004,0.271728615,Pass
3.45468122,3.262468451,0.271728615,Pass
3.85600905,5.856584117,0.271728615,Pass
2.48437862,2.208755332,0.271728615,Pass
2.772987095,5.856584117,0.271728615,Pass
1.434060443,3.262468451,0.377331664,Fail
2.225808096,1.81739051,3.756975634,Pass
1.284805512,0.007724428,1.010384969,Pass
27.87913023,22.93717192,1.403055182,Fail
6.680183174,2.684398366,19.39892909,Fail
2.772987095,5.856584117,0.195680478,Excellent
3.85600905,3.965022677,0.195680478,Pass
3.095123009,3.262468451,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Pass
3.85600905,5.856584117,0.195680478,Pass
3.85600905,5.856584117,0.195680478,Pass
3.85600905,5.856584117,0.195680478,Excellent
3.85600905,5.856584117,0.195680478,Pass
3.85600905,5.856584117,0.195680478,Excellent
3.85600905,4.818868004,0.195680478,Good
3.45468122,3.965022677,0.195680478,Pass
3.85600905,3.965022677,0.195680478,Pass
3.85600905,4.818868004,0.195680478,Pass
3.85600905,4.818868004,0.195680478,Pass
3.85600905,4.818868004,0.195680478,Good
3.85600905,4.818868004,0.195680478,Excellent
3.85600905,5.856584117,0.195680478,Pass
4.803946644,3.965022677,0.195680478,Pass
3.85600905,3.262468451,0.195680478,Pass
3.85600905,3.262468451,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Pass
2.48437862,2.684398366,0.195680478,Good
2.48437862,2.684398366,0.195680478,Pass
2.48437862,2.684398366,0.195680478,Pass
3.85600905,3.965022677,0.195680478,Pass
2.772987095,2.684398366,0.195680478,Pass
2.772987095,3.262468451,0.195680478,Pass
2.48437862,3.262468451,0.195680478,Pass
2.772987095,2.684398366,0.195680478,Pass
2.772987095,2.684398366,0.195680478,Pass
3.85600905,3.262468451,0.195680478,Pass
2.48437862,2.208755332,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Pass
3.85600905,3.965022677,0.195680478,Excellent
3.095123009,2.684398366,0.195680478,Pass
3.095123009,3.262468451,0.195680478,Pass
14.41779441,10.51338213,193.1491865,Pass
9.289205427,8.65053754,193.1491865,Good
0.595287734,0.381815379,0.019653159,Fail
0.142638277,0.001622824,72.13221311,Good
0.198347294,0.054307507,0.727610573,Fail
0.221389157,0.066002323,0.727610573,Good
0.177703596,0.030252537,0.727610573,Good
20.0488296,27.87656284,0.101477965,Good
1.151084818,0.054307507,0.010191934,Pass
1.151084818,0.054307507,0.010191934,Good
1.151084818,0.036767251,0.010191934,Pass
1.151084818,0.036767251,0.010191934,Good
1.151084818,0.030252537,0.010191934,Good
3.095123009,1.81739051,37.40705398,Pass
2.772987095,1.81739051,37.40705398,Pass
2.48437862,1.81739051,37.40705398,Excellent
2.772987095,2.684398366,37.40705398,Excellent
3.095123009,2.208755332,37.40705398,Pass
2.48437862,1.81739051,37.40705398,Good
3.095123009,2.684398366,37.40705398,Pass
2.48437862,1.81739051,37.40705398,Good
2.48437862,2.208755332,37.40705398,Excellent
3.45468122,3.262468451,37.40705398,Pass
3.45468122,2.684398366,37.40705398,Excellent
3.85600905,2.208755332,0.727610573,Pass
3.45468122,3.262468451,0.727610573,Pass
0.001575083,0.002397012,139.0929147,Excellent
0.002444689,0.002397012,139.0929147,Pass
0.001411151,0.002913195,139.0929147,Pass
0.001411151,0.002397012,139.0929147,Good
0.001575083,0.00197229,139.0929147,Pass
3.85600905,3.262468451,0.727610573,Pass
0.595287734,0.563964967,0.101477965,Good
0.595287734,0.464037172,0.101477965,Excellent
0.53333105,0.464037172,0.101477965,Excellent
0.428091631,0.381815379,0.101477965,Excellent
0.428091631,0.464037172,0.101477965,Good
0.383536475,0.381815379,0.101477965,Good
0.53333105,0.464037172,0.101477965,Good
0.664441881,0.833011192,0.101477965,Good
0.383536475,0.381815379,0.101477965,Good
0.664441881,0.833011192,0.101477965,Fail
0.595287734,0.833011192,0.101477965,Good
0.595287734,0.833011192,0.101477965,Excellent
0.595287734,0.833011192,0.101477965,Excellent
0.595287734,0.833011192,0.101477965,Excellent
0.53333105,0.833011192,0.101477965,Excellent
0.53333105,0.685411649,0.101477965,Good
0.477822728,0.563964967,0.101477965,Excellent
0.383536475,0.381815379,0.101477965,Pass
0.664441881,0.833011192,0.101477965,Pass
0.221389157,0.258496524,2.70551847,Pass
3.45468122,4.818868004,0.02729105,Fail
3.45468122,2.684398366,0.02729105,Excellent
3.85600905,3.965022677,0.02729105,Fail
3.85600905,3.965022677,0.02729105,Good
3.85600905,3.965022677,0.02729105,Good
3.85600905,3.965022677,0.02729105,Pass
3.85600905,3.965022677,0.02729105,Fail
3.45468122,4.818868004,0.02729105,Fail
3.45468122,4.818868004,0.02729105,Fail
3.45468122,4.818868004,0.02729105,Fail
3.45468122,4.818868004,0.02729105,Good
3.095123009,2.208755332,0.02729105,Good
0.142638277,0.001622824,1.948330493,Good
0.142638277,0.001622824,1.948330493,Fail
2.42E-05,3.28E-05,2.70551847,Fail
3.36E-05,4.85E-05,2.70551847,Fail
0.343618555,0.013866421,268.2135774,Excellent
6.680183174,12.77737982,0.727610573,Good
6.680183174,12.77737982,0.727610573,Good
6.680183174,10.51338213,0.727610573,Excellent
6.680183174,12.77737982,0.727610573,Pass
6.680183174,12.77737982,0.727610573,Pass
6.680183174,12.77737982,0.727610573,Pass
6.680183174,12.77737982,0.727610573,Pass
7.456215243,12.77737982,0.727610573,Good
6.680183174,8.65053754,0.727610573,Pass
7.456215243,12.77737982,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Pass
6.680183174,10.51338213,0.727610573,Excellent
7.456215243,10.51338213,0.02729105,Fail
11.57280667,12.77737982,0.02729105,Fail
7.456215243,10.51338213,0.02729105,Fail
11.57280667,12.77737982,0.02729105,Fail
7.26E-05,0.000156271,139.0929147,Pass
6.50E-05,0.000128582,139.0929147,Excellent
6.50E-05,0.000128582,139.0929147,Excellent
7.26E-05,0.000128582,139.0929147,Excellent
7.26E-05,0.000128582,139.0929147,Excellent
0.005276356,0.016852477,3.756975634,Excellent
0.005276356,0.016852477,3.756975634,Pass
0.005889307,0.016852477,3.756975634,Good
0.006573463,0.013866421,3.756975634,Good
0.000729782,0.001335279,0.727610573,Pass
0.000524811,0.001098684,0.727610573,Pass
0.923947288,0.833011192,0.195680478,Pass
1.151084818,0.833011192,0.195680478,Excellent
1.151084818,0.833011192,0.195680478,Pass
1.151084818,0.833011192,0.195680478,Pass
1.151084818,0.833011192,0.195680478,Pass
1.151084818,0.833011192,0.195680478,Pass
1.031281579,2.208755332,0.195680478,Excellent
1.031281579,2.208755332,0.195680478,Fail
0.042579971,0.054307507,10.06009321,Fail
0.000524811,8.71E-05,37.40705398,Good
0.000524811,8.71E-05,37.40705398,Pass
0.000524811,7.16E-05,37.40705398,Pass
0.000470189,8.71E-05,37.40705398,Good
0.000524811,8.71E-05,37.40705398,Good
3.35E-06,5.68E-06,1.010384969,Fail
0.000377409,0.00090401,1.403055182,Pass
0.000377409,0.001098684,1.403055182,Fail
2.772987095,3.965022677,0.037897287,Good
2.772987095,3.965022677,0.037897287,Good
3.45468122,3.965022677,0.037897287,Pass
2.772987095,3.965022677,0.037897287,Excellent
3.45468122,3.965022677,0.037897287,Pass
4.803946644,2.684398366,0.037897287,Excellent
4.803946644,2.208755332,0.037897287,Fail
4.803946644,2.208755332,0.037897287,Good
4.803946644,1.81739051,0.037897287,Good
2.772987095,3.965022677,0.037897287,Excellent
4.303958845,7.117766557,0.037897287,Excellent
2.48437862,3.965022677,0.037897287,Pass
2.772987095,3.965022677,0.037897287,Good
3.85600905,3.965022677,0.037897287,Good
4.803946644,3.965022677,0.037897287,Fail
4.803946644,3.965022677,0.037897287,Pass
3.095123009,4.818868004,0.037897287,Fail
5.984919397,3.262468451,0.037897287,Good
5.984919397,3.262468451,0.037897287,Good
5.362017666,5.856584117,0.037897287,Fail
3.45468122,1.81739051,0.037897287,Excellent
3.095123009,1.495370817,0.037897287,Good
4.803946644,4.818868004,0.037897287,Good
5.362017666,5.856584117,0.037897287,Pass
2.772987095,1.495370817,0.037897287,Good
2.772987095,1.495370817,0.037897287,Fail
2.772987095,1.495370817,0.037897287,Excellent
2.48437862,1.495370817,0.037897287,Excellent
3.095123009,4.818868004,0.037897287,Good
5.984919397,3.262468451,0.037897287,Good
3.095123009,1.81739051,0.037897287,Good
3.45468122,4.818868004,0.037897287,Good
3.45468122,2.684398366,0.037897287,Good
4.303958845,7.117766557,0.037897287,Pass
3.85600905,3.965022677,0.037897287,Pass
3.095123009,2.208755332,0.037897287,Fail
3.095123009,2.208755332,0.037897287,Good
2.772987095,1.81739051,0.037897287,Good
2.48437862,1.495370817,0.037897287,Good
3.45468122,1.495370817,0.037897287,Excellent
3.45468122,1.495370817,0.037897287,Excellent
3.45468122,1.495370817,0.037897287,Good
3.85600905,5.856584117,0.037897287,Excellent
3.45468122,1.495370817,0.037897287,Good
3.095123009,1.495370817,0.037897287,Good
3.095123009,2.208755332,0.037897287,Fail
3.095123009,2.208755332,0.037897287,Pass
3.45468122,2.684398366,0.037897287,Pass
3.45468122,3.262468451,0.037897287,Good
3.45468122,3.262468451,0.037897287,Pass
5.984919397,3.262468451,0.037897287,Pass
3.85600905,3.965022677,0.037897287,Pass
3.45468122,2.208755332,0.037897287,Good
3.45468122,1.495370817,0.037897287,Excellent
3.45468122,2.208755332,0.037897287,Good
4.303958845,7.117766557,0.037897287,Fail
3.45468122,2.208755332,0.037897287,Pass
3.85600905,3.965022677,0.037897287,Good
3.85600905,3.965022677,0.037897287,Good
5.362017666,7.117766557,0.037897287,Fail
5.362017666,3.262468451,0.037897287,Good
4.803946644,2.684398366,0.037897287,Fail
4.303958845,2.684398366,0.037897287,Pass
4.303958845,2.684398366,0.037897287,Excellent
2.48437862,1.230409133,0.037897287,Good
3.45468122,2.208755332,0.037897287,Good
5.362017666,3.262468451,0.037897287,Fail
5.362017666,3.262468451,0.037897287,Fail
5.984919397,2.684398366,0.037897287,Fail
5.362017666,3.262468451,0.037897287,Good
4.803946644,3.262468451,0.037897287,Pass
4.803946644,3.262468451,0.037897287,Good
4.803946644,3.262468451,0.037897287,Pass
3.85600905,2.208755332,0.037897287,Excellent
0.00081456,0.001622824,13.96979008,Fail
0.00081456,0.001622824,13.96979008,Pass
0.000377409,0.00090401,13.96979008,Excellent
0.000909187,0.000743831,13.96979008,Good
0.00081456,0.000743831,13.96979008,Pass
3.45468122,8.65053754,1.010384969,Good
5.362017666,10.51338213,1.010384969,Pass
5.984919397,10.51338213,1.010384969,Pass
3.45468122,8.65053754,0.195680478,Excellent
3.85600905,8.65053754,0.195680478,Pass
3.85600905,8.65053754,0.195680478,Pass
3.85600905,8.65053754,0.195680478,Pass
4.303958845,8.65053754,0.195680478,Pass
4.803946644,10.51338213,0.195680478,Pass
5.362017666,10.51338213,0.195680478,Excellent
5.362017666,10.51338213,0.195680478,Pass
5.984919397,10.51338213,0.195680478,Pass
5.984919397,10.51338213,0.195680478,Good
3.85600905,8.65053754,0.195680478,Pass
3.45468122,8.65053754,0.195680478,Good
0.428091631,0.833011192,0.037897287,Pass
1.600654212,0.685411649,0.001973864,Good
1.434060443,0.258496524,0.001973864,Fail
5.984919397,18.87298153,372.4505622,Excellent
0.004727201,0.00938784,100.1652623,Good
0.004235201,0.011409458,100.1652623,Excellent
0.004727201,0.011409458,100.1652623,Excellent
0.004235201,0.011409458,100.1652623,Good
0.004235201,0.011409458,100.1652623,Fail
0.004727201,0.00938784,100.1652623,Good
0.004727201,0.00938784,100.1652623,Good
0.004727201,0.00938784,100.1652623,Fail
0.004727201,0.00938784,100.1652623,Pass
1.786601059,1.495370817,0.052625471,Pass
2.225808096,1.81739051,0.052625471,Good
1.994149218,1.495370817,0.052625471,Good
1.994149218,1.495370817,0.052625471,Good
0.664441881,1.81739051,10.06009321,Pass
7.456215243,10.51338213,1.010384969,Good
8.322398398,12.77737982,1.010384969,Good
16.09269921,10.51338213,1.010384969,Pass
12.91721128,8.65053754,1.010384969,Pass
12.91721128,8.65053754,1.010384969,Excellent
9.289205427,10.51338213,1.010384969,Pass
14.41779441,8.65053754,1.010384969,Pass
8.322398398,12.77737982,1.010384969,Good
16.09269921,10.51338213,1.010384969,Pass
16.09269921,10.51338213,1.010384969,Pass
14.41779441,8.65053754,1.010384969,Pass
9.289205427,10.51338213,1.010384969,Excellent
14.41779441,8.65053754,1.010384969,Pass
12.91721128,10.51338213,1.010384969,Pass
14.41779441,10.51338213,1.010384969,Excellent
16.09269921,10.51338213,1.010384969,Pass
16.09269921,10.51338213,1.010384969,Good
16.09269921,10.51338213,1.010384969,Pass
9.289205427,10.51338213,1.010384969,Pass
16.09269921,10.51338213,1.010384969,Good
16.09269921,10.51338213,1.010384969,Pass
11.57280667,10.51338213,1.010384969,Good
12.91721128,8.65053754,1.010384969,Pass
7.456215243,10.51338213,1.010384969,Good
9.289205427,10.51338213,1.010384969,Pass
11.57280667,10.51338213,1.010384969,Good
2.225808096,2.684398366,0.019653159,Good
0.664441881,1.81739051,0.271728615,Excellent
0.664441881,1.81739051,0.271728615,Pass
0.53333105,1.230409133,0.271728615,Good
0.53333105,1.230409133,0.271728615,Excellent
0.664441881,1.81739051,0.271728615,Good
0.53333105,1.230409133,0.271728615,Excellent
0.53333105,1.230409133,0.271728615,Pass
1.434060443,1.230409133,0.014152869,Good
1.434060443,1.495370817,0.014152869,Fail
1.600654212,1.012395465,0.014152869,Fail
1.600654212,1.012395465,0.014152869,Fail
1.600654212,1.012395465,0.014152869,Good
1.600654212,0.833011192,0.140915779,Excellent
0.005276356,0.020481563,100.1652623,Fail
0.005276356,0.020481563,100.1652623,Fail
0.005276356,0.020481563,100.1652623,Fail
0.005276356,0.020481563,100.1652623,Fail
3.45468122,2.684398366,1.948330493,Pass
0.000524811,8.71E-05,100.1652623,Pass
1.786601059,0.212694055,13.96979008,Pass
1.786601059,0.258496524,13.96979008,Fail
0.047526456,0.044684871,19.39892909,Fail
0.047526456,0.044684871,19.39892909,Good
0.05304757,0.066002323,19.39892909,Good
0.059210068,0.066002323,19.39892909,Pass
0.221389157,0.258496524,0.271728615,Pass
7.456215243,12.77737982,10.06009321,Pass
6.680183174,10.51338213,10.06009321,Good
6.680183174,10.51338213,10.06009321,Pass
6.680183174,8.65053754,10.06009321,Pass
6.680183174,10.51338213,10.06009321,Pass
6.680183174,10.51338213,10.06009321,Pass
6.680183174,8.65053754,10.06009321,Excellent
8.322398398,0.464037172,5.217065074,Good
11.57280667,15.52891668,139.0929147,Good
11.57280667,12.77737982,139.0929147,Excellent
2.225808096,2.208755332,0.02729105,Good
2.225808096,2.684398366,0.02729105,Good
2.225808096,2.208755332,0.02729105,Excellent
1.151084818,0.11848334,0.195680478,Pass
0.030620704,0.013866421,19.39892909,Pass
0.030620704,0.016852477,19.39892909,Excellent
2.225808096,1.81739051,268.2135774,Good
0.004727201,0.001335279,268.2135774,Excellent
0.005276356,0.002397012,268.2135774,Good
0.004727201,0.001335279,268.2135774,Pass
6.680183174,18.87298153,193.1491865,Excellent
9.289205427,10.51338213,193.1491865,Good
9.289205427,12.77737982,193.1491865,Good
12.91721128,18.87298153,193.1491865,Good
11.57280667,22.93717192,193.1491865,Pass
10.36832573,22.93717192,193.1491865,Pass
10.36832573,22.93717192,193.1491865,Excellent
17.96217649,8.65053754,193.1491865,Excellent
10.36832573,10.51338213,193.1491865,Excellent
10.36832573,10.51338213,193.1491865,Good
16.09269921,15.52891668,193.1491865,Fail
16.09269921,15.52891668,193.1491865,Good
17.96217649,15.52891668,193.1491865,Fail
17.96217649,15.52891668,193.1491865,Pass
17.96217649,18.87298153,193.1491865,Pass
17.96217649,18.87298153,193.1491865,Fail
11.57280667,8.65053754,193.1491865,Pass
20.0488296,15.52891668,193.1491865,Pass
20.0488296,8.65053754,193.1491865,Good
7.456215243,10.51338213,193.1491865,Excellent
9.289205427,10.51338213,193.1491865,Good
9.289205427,10.51338213,193.1491865,Good
10.36832573,10.51338213,193.1491865,Good
20.0488296,10.51338213,193.1491865,Pass
20.0488296,27.87656284,193.1491865,Good
17.96217649,8.65053754,193.1491865,Good
0.000470189,3.99E-05,0.019653159,Fail
1.284805512,3.262468451,0.101477965,Good
1.434060443,1.495370817,0.101477965,Pass
1.994149218,2.684398366,0.101477965,Excellent
2.225808096,2.684398366,0.101477965,Good
2.225808096,3.262468451,0.005285437,Fail
2.225808096,3.262468451,0.005285437,Good
0.827784194,0.685411649,0.019653159,Good
0.741629616,0.464037172,0.019653159,Excellent
0.741629616,0.464037172,0.019653159,Fail
0.827784194,0.833011192,0.019653159,Good
0.827784194,0.833011192,0.019653159,Good
0.827784194,0.685411649,0.019653159,Good
0.827784194,0.685411649,0.019653159,Good
0.923947288,0.833011192,0.019653159,Pass
4.303958845,8.65053754,72.13221311,Fail
6.680183174,7.117766557,10.06009321,Pass
10.36832573,4.818868004,10.06009321,Excellent
6.680183174,7.117766557,10.06009321,Pass
6.680183174,7.117766557,10.06009321,Pass
12.91721128,5.856584117,10.06009321,Pass
6.680183174,2.684398366,10.06009321,Pass
10.36832573,4.818868004,10.06009321,Pass
8.322398398,4.818868004,10.06009321,Good
14.41779441,7.117766557,10.06009321,Excellent
7.456215243,3.965022677,10.06009321,Good
6.680183174,3.965022677,10.06009321,Pass
0.664441881,0.09748952,13.96979008,Pass
1.031281579,1.81739051,0.523975675,Excellent
1.031281579,1.81739051,0.523975675,Good
1.031281579,1.81739051,0.523975675,Good
1.434060443,1.81739051,0.523975675,Good
1.600654212,1.81739051,0.523975675,Good
1.600654212,1.495370817,0.523975675,Excellent
1.600654212,1.495370817,0.523975675,Good
1.600654212,1.495370817,0.523975675,Good
1.600654212,1.495370817,0.523975675,Pass
1.600654212,1.230409133,0.523975675,Good
0.923947288,1.81739051,0.523975675,Good
1.031281579,1.81739051,0.523975675,Good
0.923947288,1.81739051,0.523975675,Excellent
0.923947288,1.81739051,0.523975675,Excellent
0.923947288,2.208755332,0.523975675,Good
0.923947288,2.208755332,0.523975675,Good
0.923947288,2.208755332,0.523975675,Excellent
0.923947288,2.208755332,0.523975675,Pass
0.923947288,1.81739051,0.523975675,Pass
0.003794407,0.00938784,0.052625471,Fail
0.383536475,0.11848334,0.052625471,Fail
0.383536475,0.11848334,0.052625471,Fail
0.383536475,0.14399806,0.052625471,Good
1.031281579,0.563964967,19.39892909,Pass
1.031281579,0.563964967,19.39892909,Good
1.031281579,0.464037172,19.39892909,Good
1.151084818,0.464037172,19.39892909,Fail
1.031281579,0.464037172,19.39892909,Good
1.031281579,0.464037172,19.39892909,Pass
1.151084818,0.381815379,19.39892909,Fail
0.004235201,0.00938784,26.93801751,Good
0.003794407,0.00938784,26.93801751,Good
0.003794407,0.007724428,26.93801751,Good
0.003399491,0.00938784,26.93801751,Good
0.003794407,0.006355752,26.93801751,Pass
0.003794407,0.006355752,26.93801751,Good
0.003794407,0.00938784,26.93801751,Fail
0.003794407,0.007724428,26.93801751,Fail
0.005889307,0.006355752,26.93801751,Excellent
0.005889307,0.006355752,26.93801751,Excellent
0.005276356,0.007724428,26.93801751,Excellent
0.005276356,0.00938784,26.93801751,Pass
0.003794407,0.00938784,26.93801751,Excellent
0.003794407,0.00938784,26.93801751,Excellent
0.53333105,0.464037172,0.001023626,Fail
0.53333105,0.464037172,0.001023626,Fail
0.53333105,0.464037172,0.001023626,Good
0.664441881,0.685411649,0.001023626,Fail
0.664441881,0.685411649,0.001023626,Fail
0.664441881,0.833011192,0.001023626,Fail
34.73276447,22.93717192,72.13221311,Pass
27.87913023,22.93717192,72.13221311,Pass
43.27125407,22.93717192,72.13221311,Pass
31.11782871,10.51338213,72.13221311,Excellent
34.73276447,22.93717192,72.13221311,Excellent
48.2980445,12.77737982,72.13221311,Excellent
24.97751079,22.93717192,72.13221311,Good
22.37788769,12.77737982,72.13221311,Good
24.97751079,22.93717192,72.13221311,Excellent
0.030620704,0.016852477,139.0929147,Good
0.030620704,0.016852477,139.0929147,Good
0.247107775,0.258496524,0.02729105,Fail
8.322398398,4.818868004,0.052625471,Excellent
7.456215243,4.818868004,0.052625471,Excellent
7.456215243,4.818868004,0.052625471,Good
7.456215243,4.818868004,0.052625471,Pass
0.015835609,0.00938784,0.377331664,Fail
0.827784194,0.833011192,0.010191934,Good
0.827784194,0.833011192,0.010191934,Good
0.595287734,0.833011192,0.140915779,Good
0.53333105,0.464037172,0.140915779,Good
0.275814108,0.314162296,0.140915779,Pass
0.477822728,0.464037172,0.140915779,Excellent
0.477822728,0.464037172,0.140915779,Excellent
0.53333105,0.464037172,0.140915779,Excellent
0.53333105,0.464037172,0.140915779,Good
0.53333105,0.464037172,0.140915779,Good
0.53333105,0.833011192,0.140915779,Excellent
0.53333105,0.833011192,0.140915779,Excellent
0.595287734,0.563964967,0.140915779,Good
0.383536475,0.381815379,0.140915779,Good
0.595287734,0.464037172,0.140915779,Good
11.57280667,5.856584117,7.244595292,Good
9.289205427,4.818868004,7.244595292,Excellent
8.322398398,4.818868004,7.244595292,Good
11.57280667,7.117766557,7.244595292,Pass
10.36832573,4.818868004,7.244595292,Excellent
9.289205427,4.818868004,7.244595292,Pass
8.322398398,3.965022677,7.244595292,Pass
6.680183174,3.965022677,7.244595292,Pass
6.680183174,5.856584117,7.244595292,Pass
14.41779441,7.117766557,7.244595292,Pass
12.91721128,7.117766557,7.244595292,Pass
11.57280667,5.856584117,7.244595292,Pass
6.680183174,5.856584117,7.244595292,Pass
6.680183174,7.117766557,7.244595292,Pass
6.680183174,7.117766557,7.244595292,Fail
16.09269921,7.117766557,7.244595292,Pass
6.680183174,7.117766557,7.244595292,Pass
6.680183174,7.117766557,7.244595292,Pass
9.289205427,7.117766557,0.052625471,Excellent
8.322398398,7.117766557,0.052625471,Good
9.289205427,7.117766557,0.052625471,Pass
9.289205427,5.856584117,0.052625471,Excellent
8.322398398,5.856584117,0.052625471,Good
8.322398398,5.856584117,0.052625471,Excellent
7.456215243,5.856584117,0.052625471,Pass
6.680183174,4.818868004,0.052625471,Excellent
8.322398398,5.856584117,0.052625471,Good
6.680183174,3.965022677,0.052625471,Pass
9.289205427,7.117766557,0.052625471,Fail
9.289205427,7.117766557,0.052625471,Excellent
11.57280667,7.117766557,0.037897287,Fail
11.57280667,7.117766557,0.037897287,Fail
1.151084818,2.684398366,0.052625471,Fail
4.303958845,0.833011192,0.377331664,Pass
1.786601059,1.230409133,2.70551847,Pass
0.000729782,0.001098684,0.003806212,Fail
0.034177889,0.036767251,10.06009321,Fail
0.034177889,0.036767251,10.06009321,Good
0.066088459,0.066002323,10.06009321,Pass
0.073765908,0.09748952,10.06009321,Pass
0.030620704,0.024892152,10.06009321,Good
0.030620704,0.024892152,10.06009321,Pass
0.030620704,0.024892152,10.06009321,Excellent
0.030620704,0.024892152,10.06009321,Fail
0.030620704,0.030252537,10.06009321,Fail
0.030620704,0.030252537,10.06009321,Fail
0.030620704,0.030252537,10.06009321,Pass
0.428091631,0.020481563,10.06009321,Fail
0.664441881,0.066002323,10.06009321,Pass
0.428091631,0.020481563,10.06009321,Fail
2.225808096,2.208755332,0.101477965,Excellent
0.741629616,1.230409133,0.101477965,Good
6.680183174,5.856584117,0.523975675,Good
6.680183174,5.856584117,0.523975675,Fail
6.680183174,5.856584117,0.523975675,Good
6.680183174,5.856584117,0.523975675,Good
6.680183174,3.965022677,0.523975675,Excellent
6.680183174,2.684398366,0.523975675,Fail
6.680183174,4.818868004,0.523975675,Fail
6.680183174,3.965022677,0.523975675,Good
