Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
12.00813853,35.82138352,16.6525788,8.783965835,3.85600905,3.262468451,2.374034794,14.6035953,0.000396283,0.727610573,2
0.000265385,4.780583173,13.68156228,64.38035638,0.595287734,0.563964967,0.600826895,17.8500214,6.783966878,0.101477965,1
146.1842066,0.066012292,0.205654908,1.782954241,0.595287734,0.464037172,0.600826895,17.8500214,6.783966878,0.101477965,0
0.901784352,176.5014976,5.860057059,0.588882566,0.53333105,0.464037172,0.600826895,17.8500214,6.783966878,0.101477965,0
1.105226196,35.08203317,12.17496814,0.005666764,0.428091631,0.381815379,0.600826895,17.8500214,6.783966878,0.101477965,0
150.9078925,0.096198037,7.949909644,0.248504668,0.428091631,0.464037172,0.600826895,17.8500214,6.783966878,0.101477965,1
43.73118383,0.010087946,0.033153282,0.001332416,0.383536475,0.381815379,0.600826895,17.8500214,6.783966878,0.101477965,1
635.9561384,41.0466372,2.146351743,8.503561188,0.53333105,0.464037172,0.600826895,17.8500214,6.783966878,0.101477965,1
3.882407147,14.94769009,1.034840342,0.024622963,0.664441881,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,1
0.287717258,0.594379073,14.88371027,43.51914305,0.383536475,0.381815379,0.600826895,17.8500214,6.783966878,0.101477965,1
1.661610652,32.25784838,17.06356696,0.054801911,0.664441881,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,3
1.257794379,88.19092365,0.077526783,4.070367988,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,1
0.095622431,32.47862241,1.077074783,0.495597965,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,0
36.71417252,2.012538477,11.52684302,0.220227812,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,0
1.462271035,559.8265636,56.40854656,0.38375967,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,0
0.045257818,0.003390688,0.968214337,34.26675653,0.53333105,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,0
0.114077002,275.6280882,1034.735193,0.140484663,0.53333105,0.685411649,0.600826895,17.8500214,6.783966878,0.101477965,1
0.347175415,21.42806565,5.521015354,0.760394204,0.477822728,0.563964967,0.600826895,17.8500214,6.783966878,0.101477965,0
0.368045812,0.004983396,0.488095754,0.070286651,0.383536475,0.381815379,0.600826895,17.8500214,6.783966878,0.101477965,2
0.027809694,0.534733451,0.102324138,51.58986333,0.664441881,0.833011192,0.600826895,17.8500214,6.783966878,0.101477965,2
8.006600227,2.368144547,0.845921714,13.33078591,0.221389157,0.258496524,0.002464895,72.75978458,887.6112567,2.70551847,2
1.103182479,2.592407272,1.089778092,3.867206717,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,0.02729105,3
292.2509004,162.061077,0.439569757,0.708257541,3.45468122,2.684398366,0.038483444,2.931083386,2.005852288,0.02729105,0
0.072407145,4.511323181,30.57452653,0.155144615,3.85600905,3.965022677,0.038483444,2.931083386,2.005852288,0.02729105,3
1.038626901,0.018248353,3.739919303,0.86431343,3.85600905,3.965022677,0.038483444,2.931083386,2.005852288,0.02729105,1
0.047095569,0.115343973,78215.92107,0.000662446,3.85600905,3.965022677,0.038483444,2.931083386,2.005852288,0.02729105,1
0.136387936,0.000482783,0.004322485,6.418926911,3.85600905,3.965022677,0.038483444,2.931083386,2.005852288,0.02729105,2
5.661808347,0.302350887,0.157096891,0.089044393,3.85600905,3.965022677,0.038483444,2.931083386,2.005852288,0.02729105,3
237.2097678,46.41382421,9.755207716,0.02449887,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,0.02729105,3
6.170199703,4.335008889,18.82139034,0.065547114,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,0.02729105,3
227.1762949,0.000233918,96.82338254,2.24109702,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,0.02729105,3
0.015898748,0.118329561,49.36186265,12.39678356,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,0.02729105,1
7.672080354,0.372419256,15.79901126,0.000529503,3.095123009,2.208755332,0.038483444,2.931083386,2.005852288,0.02729105,1
0.099095868,2.3941685,0.042673403,0.018775616,0.142638277,0.001622824,0.152058832,0.035407171,0.593081227,1.948330493,1
29.20083617,3.459048504,5.313867175,2.689434301,0.142638277,0.001622824,0.152058832,0.035407171,0.593081227,1.948330493,3
3.113344683,0.733461786,0.000504299,0.391513302,2.42E-05,3.28E-05,35698.59155,0.035407171,0.593081227,2.70551847,3
0.002972106,1.534999939,0.018024649,6.461582176,3.36E-05,4.85E-05,35698.59155,0.035407171,0.593081227,2.70551847,3
76.32904267,57.38456672,0.038002919,4.728250911,0.343618555,0.013866421,146.453658,0.1180769,887.6112567,268.2135774,0
5.095293537,2.805205547,24.89128102,19.79629696,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,1
398757.6827,0.028063236,0.028836634,123.0495241,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,1
1637.995925,0.843068237,3.319211552,0.158999952,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,0
925.5530778,118.3182653,0.213186999,52.95220799,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,2
0.003607107,0.062798161,0.196296017,4.521063574,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,2
0.099257515,0.871981087,71.01610988,11.43435239,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,2
0.570128719,0.193925544,33.24586456,0.023171827,6.680183174,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,2
2.379012345,0.002841522,0.014717313,166.6866817,7.456215243,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,1
0.178763065,0.913496613,0.039131629,2.037593631,6.680183174,8.65053754,0.152058832,0.035407171,0.051849508,0.727610573,2
0.156631774,1.39E-05,0.892305668,12.08476709,7.456215243,12.77737982,0.152058832,0.035407171,0.051849508,0.727610573,2
198.2743452,0.001553823,1.31360067,59.1616515,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
0.029607252,0.009709512,1.424803163,0.043630487,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
0.176311423,0.254541398,0.127463956,9.585460575,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
0.686177712,0.058833358,0.346475388,0.307020423,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
4.055534846,0.11130572,0.000297311,74.61886409,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
61.78363867,0.038693779,0.973416607,0.056348288,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,2
0.565376347,0.69050151,0.227605504,4.537123649,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,0.727610573,0
6.070296673,0.263129645,4.036383884,0.001890402,7.456215243,10.51338213,2.374034794,14.6035953,0.051849508,0.02729105,3
2.314896091,0.90783167,0.376271041,4.000259568,11.57280667,12.77737982,2.374034794,14.6035953,0.051849508,0.02729105,3
7.73E-05,1.227714146,9.923183542,1832.95822,7.456215243,10.51338213,2.374034794,14.6035953,0.051849508,0.02729105,3
2.996021257,0.000406581,0.195748706,0.319109776,11.57280667,12.77737982,2.374034794,14.6035953,0.051849508,0.02729105,3
0.045596244,0.02654223,0.042679531,2.186651607,7.26E-05,0.000156271,2286.523413,0.035407171,0.593081227,139.0929147,2
0.00417293,5.19E-05,1.915716984,0.354853381,6.50E-05,0.000128582,2286.523413,0.035407171,0.593081227,139.0929147,0
3.747155519,0.050711756,44.37102844,0.423449755,6.50E-05,0.000128582,2286.523413,0.035407171,0.593081227,139.0929147,0
28.67676858,7.22005059,0.449423922,0.092459358,7.26E-05,0.000128582,2286.523413,0.035407171,0.593081227,139.0929147,0
0.008636023,573.7531981,3399.705886,129.1725528,7.26E-05,0.000128582,2286.523413,0.035407171,0.593081227,139.0929147,0
2.338739173,0.003500446,51.64597997,0.006243265,0.005276356,0.016852477,37.06487237,0.035407171,0.593081227,3.756975634,0
0.017869432,620.4324477,5.465043066,0.570265455,0.005276356,0.016852477,37.06487237,0.035407171,0.593081227,3.756975634,2
2.473132662,39.99267534,0.068716429,0.077970029,0.005889307,0.016852477,37.06487237,0.035407171,0.593081227,3.756975634,1
0.361763122,1.320045968,8.747111434,0.170629816,0.006573463,0.013866421,37.06487237,0.035407171,0.593081227,3.756975634,1
3.016589104,0.00282064,1.793188106,1.148172417,0.000729782,0.001335279,2286.523413,1208.917687,0.593081227,0.727610573,2
6.82876941,1.952738382,5.775968091,0.028193859,0.000524811,0.001098684,2286.523413,1208.917687,0.593081227,0.727610573,2
6.615651997,9.316306621,0.626922717,0.986600914,0.923947288,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,2
1.426931252,10.63553233,0.015981862,0.256960836,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,0
3.940401809,334.9800638,777.9811972,4.81159218,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,2
0.207752779,1.283983441,0.063845687,653.3638803,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,2
0.0089608,0.046113637,2.389304577,1.88170469,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,2
0.143611446,420.2117828,3.272419295,7.784576587,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.195680478,2
71.38760342,5.87E-05,2.540473582,2.301189257,1.031281579,2.208755332,0.152058832,2.931083386,887.6112567,0.195680478,0
0.054985979,425.2990423,0.109388277,507.0472752,1.031281579,2.208755332,0.152058832,2.931083386,887.6112567,0.195680478,3
0.223873111,5.52229864,0.278381001,0.009263368,0.042579971,0.054307507,146.453658,0.035407171,0.593081227,10.06009321,3
0.030989039,35.90947344,0.00517551,0.001039909,0.000524811,8.71E-05,146.453658,0.035407171,0.593081227,37.40705398,1
0.043449268,422.2853986,0.96666639,1.064290971,0.000524811,8.71E-05,146.453658,0.035407171,0.593081227,37.40705398,2
10.52611833,1.15E-05,0.044780489,1.196166955,0.000524811,7.16E-05,146.453658,0.035407171,0.593081227,37.40705398,2
0.570607284,0.021725965,31.94174902,39.31605687,0.000470189,8.71E-05,146.453658,0.035407171,0.593081227,37.40705398,1
11.89439751,0.008232354,0.057703511,0.557994111,0.000524811,8.71E-05,146.453658,0.035407171,0.593081227,37.40705398,1
4.650961143,282.7006874,46.00146524,39.94279106,3.35E-06,5.68E-06,146.453658,0.035407171,0.593081227,1.010384969,3
0.005415196,1.021572341,1.238521913,0.048822448,0.000377409,0.00090401,146.453658,0.035407171,0.593081227,1.403055182,2
0.283629431,46.6800026,6.451466062,0.151593226,0.000377409,0.001098684,146.453658,0.035407171,0.593081227,1.403055182,3
0.000180839,4.44E-06,0.034504543,29.71947574,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.204725806,0.001734466,0.507544063,4.947629741,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.035109252,0.116328697,4.660256616,74.21111944,3.45468122,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
0.341675338,0.359488729,0.110470996,0.002855826,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,0
6813.51998,0.105750113,0.064967868,1.253553492,3.45468122,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
0.118490174,0.031923692,49.84734145,0.14868078,4.803946644,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,0
0.06932766,71.42359515,331.6140871,0.210671453,4.803946644,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,3
3.787446902,4.047290756,2.626711355,1.326318403,4.803946644,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,1
0.173624091,0.126184431,0.803473507,17.21288841,4.803946644,1.81739051,0.600826895,17.8500214,6.783966878,0.037897287,1
425.0930791,33.6575429,20.88615619,2.597528098,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,0
0.28045609,2.860460512,0.012306354,0.023222862,4.303958845,7.117766557,0.600826895,17.8500214,6.783966878,0.037897287,0
0.041562839,95.59686254,251.5504327,0.027806305,2.48437862,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
7.451015379,0.015995392,0.17288869,0.018591582,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.01335075,0.603195289,2.12944236,3.683939525,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.01111246,1.158064726,1.405658193,0.08720797,4.803946644,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,3
0.000471559,1499.460065,7.570291171,3.170646853,4.803946644,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
5.315138899,0.383480567,1.085636927,2.29224132,3.095123009,4.818868004,0.600826895,17.8500214,6.783966878,0.037897287,3
2.625643957,0.045797824,3.084384493,146.0453151,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
51.81622044,12.34489629,0.004593544,0.841499675,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
0.745271966,0.114550222,0.315772868,0.220254511,5.362017666,5.856584117,0.600826895,17.8500214,6.783966878,0.037897287,3
0.001367592,1.328062554,176.8952012,0.717615181,3.45468122,1.81739051,0.600826895,17.8500214,6.783966878,0.037897287,0
8.773069293,10.50827705,133.4374556,1984.423309,3.095123009,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
5.86582484,0.004126215,0.267270869,1.13184915,4.803946644,4.818868004,0.600826895,17.8500214,6.783966878,0.037897287,1
19.85859105,0.691653973,3646.337718,0.073661294,5.362017666,5.856584117,0.600826895,17.8500214,6.783966878,0.037897287,2
7353.236161,0.007227053,11534.92958,10.31028287,2.772987095,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
0.029722542,0.076997932,14.73845071,0.68999504,2.772987095,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,3
0.035041856,0.020192015,1.609351959,87.72174178,2.772987095,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,0
1.756735214,84.75242197,0.896182391,0.019817565,2.48437862,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,0
4.31354193,4.111448479,226.6555462,6.14531457,3.095123009,4.818868004,0.600826895,17.8500214,6.783966878,0.037897287,1
41.57463589,1.313573286,0.144137096,40.177158,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
12.73121832,3.960511574,621.8594742,0.207230908,3.095123009,1.81739051,0.600826895,17.8500214,6.783966878,0.037897287,1
0.506155035,0.094146418,0.000340646,9.429543128,3.45468122,4.818868004,0.600826895,17.8500214,6.783966878,0.037897287,1
0.090895148,0.000389165,0.745209787,6.478260227,3.45468122,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,1
0.390534038,5.20E-07,0.059269987,1.305233576,4.303958845,7.117766557,0.600826895,17.8500214,6.783966878,0.037897287,2
0.040957622,129.038509,3.753597495,5.691311627,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
0.497285408,4.828484994,0.009742275,1.833359077,3.095123009,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,3
0.199625499,0.697800146,603.3306012,1.876104199,3.095123009,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,1
0.001069011,1.285664966,21.2763251,4.636809378,2.772987095,1.81739051,0.600826895,17.8500214,6.783966878,0.037897287,1
0.017097709,0.007716167,0.258265473,1.413570399,2.48437862,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
1.60356767,0.001212093,0.206111938,1.164592928,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,0
0.023170474,63040.22903,6068.224803,3.895317262,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,0
11.8857354,0.462042263,194.0375171,1.518729719,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
0.040400221,0.097170407,0.344488004,12.59257513,3.85600905,5.856584117,0.600826895,17.8500214,6.783966878,0.037897287,0
0.0008932,3.499104579,0.191067229,0.198670337,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
97.34619683,0.074137216,0.524990774,191.8674925,3.095123009,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,1
0.784644737,0.005016059,0.002375373,0.975948891,3.095123009,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,3
0.085984487,0.2018321,0.359449393,4.121913854,3.095123009,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,2
0.205614368,1.356452072,67.45852398,0.036991236,3.45468122,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,2
0.121061349,0.388334474,11.2742279,0.857728204,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
1.439380785,2.730016984,64.34289202,0.129055639,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,2
129.7196682,23.15509646,3119.084663,0.062304778,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,2
0.733363241,0.031321393,356.2773038,2.953449919,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,2
1128.818309,5.129538032,2.84934932,0.005333833,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,1
0.196196503,0.000250045,0.041115373,1.786600912,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.037897287,0
2172.25049,1159.474217,4.13706885,0.138973266,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,1
0.027167761,0.011168925,12.56451921,90.58981214,4.303958845,7.117766557,0.600826895,17.8500214,6.783966878,0.037897287,3
10.21263453,0.42638058,1.549637582,0.015219866,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,2
11.38992281,4.18974371,158.0718271,1.968423502,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.020831999,1.596834447,0.170683726,0.387361068,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.037897287,1
0.043454591,0.28268138,3.3789999,3.297233554,5.362017666,7.117766557,0.600826895,17.8500214,6.783966878,0.037897287,3
1.313768016,2.32777255,12519.26738,2051.000742,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
0.478760634,0.277741352,2.736273111,0.074470793,4.803946644,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,3
15.93931841,6.627598277,0.216968671,0.14106098,4.303958845,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,2
290.4187138,4.912610182,2.409147815,0.096406223,4.303958845,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,0
0.073412126,0.017933715,93.2214796,0.179861874,2.48437862,1.230409133,0.600826895,17.8500214,6.783966878,0.037897287,1
2.18124219,0.061008329,0.004122003,22.9505734,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,1
0.026708361,355.3228625,0.462473594,4.525260243,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,3
3.135027616,24.53559969,0.448496749,5.285686865,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,3
0.213064738,2.465658187,20.45813952,0.002739423,5.984919397,2.684398366,0.600826895,17.8500214,6.783966878,0.037897287,3
4.485285915,0.647962171,0.033802417,0.601827035,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
2.461810598,60.34115382,0.082186851,16.08615309,4.803946644,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,2
0.159261677,151.3648258,8.393489295,13.65590077,4.803946644,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,1
0.049503374,0.003251894,0.027560146,1.205669253,4.803946644,3.262468451,0.600826895,17.8500214,6.783966878,0.037897287,2
0.129071667,50.72028864,0.67502959,388.2582021,3.85600905,2.208755332,0.600826895,17.8500214,6.783966878,0.037897287,0
0.349389629,0.073791162,0.472804048,0.817679352,0.00081456,0.001622824,146.453658,0.035407171,0.593081227,13.96979008,3
0.873478935,0.001697304,0.15746268,2.579471618,0.00081456,0.001622824,146.453658,0.035407171,0.593081227,13.96979008,2
1.038759222,2.035531262,0.342993891,73.22393329,0.000377409,0.00090401,146.453658,0.035407171,0.593081227,13.96979008,0
0.571682904,0.141629822,0.011463975,0.000202532,0.000909187,0.000743831,146.453658,0.035407171,0.593081227,13.96979008,1
5.768497198,0.007202266,0.034103534,0.961532117,0.00081456,0.000743831,146.453658,0.035407171,0.593081227,13.96979008,2
0.002880676,5.868530472,1.391086778,0.422051581,3.45468122,8.65053754,2.374034794,14.6035953,0.593081227,1.010384969,1
1.021016923,806.4399024,3.602347514,0.241097307,5.362017666,10.51338213,2.374034794,14.6035953,0.593081227,1.010384969,2
0.385940982,0.024726693,0.017344952,0.048593963,5.984919397,10.51338213,2.374034794,14.6035953,0.593081227,1.010384969,2
0.017410613,4084.397921,0.203112104,0.348032151,3.45468122,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,0
2.032773722,91.5035287,0.041551156,0.000146772,3.85600905,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,2
11.96230773,8.838609825,5.135232689,33.87776015,3.85600905,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,2
0.032884497,2.03726262,0.120332682,0.113237931,3.85600905,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,2
0.084982109,0.012627537,47.48254238,12.05421373,4.303958845,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,2
0.275013405,4.749993471,1427.710876,3.909248338,4.803946644,10.51338213,2.374034794,14.6035953,0.593081227,0.195680478,2
172.0246892,0.001500255,152.4059934,142.8263,5.362017666,10.51338213,2.374034794,14.6035953,0.593081227,0.195680478,0
3.350599751,0.005126598,0.216506528,0.752886298,5.362017666,10.51338213,2.374034794,14.6035953,0.593081227,0.195680478,2
0.01082722,0.005050719,0.445148321,0.119027769,5.984919397,10.51338213,2.374034794,14.6035953,0.593081227,0.195680478,2
0.043619719,3.30E-05,32.97103878,0.08151597,5.984919397,10.51338213,2.374034794,14.6035953,0.593081227,0.195680478,1
0.024213893,0.002054368,3.655391428,0.402818069,3.85600905,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,2
13100.28841,0.057258819,0.095756295,0.013863547,3.45468122,8.65053754,2.374034794,14.6035953,0.593081227,0.195680478,1
0.039575836,32.62285078,0.515102035,1.44894258,0.428091631,0.833011192,0.038483444,6.542503769,0.593081227,0.037897287,2
0.441701272,0.040205112,0.423110808,0.298931701,1.600654212,0.685411649,0.600826895,17.8500214,0.051849508,0.001973864,1
3.71484324,0.09385218,493.2262052,0.676850728,1.434060443,0.258496524,0.600826895,17.8500214,0.051849508,0.001973864,3
984.482314,22.33718023,0.387701392,13.61809913,5.984919397,18.87298153,0.152058832,0.035407171,0.593081227,372.4505622,0
0.002898847,0.14102597,130.9900373,0.279879563,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,100.1652623,1
0.08391418,1.675654862,9.27221788,0.138755059,0.004235201,0.011409458,146.453658,0.035407171,0.593081227,100.1652623,0
19.68705515,1.638277498,0.317059974,6.685910085,0.004727201,0.011409458,146.453658,0.035407171,0.593081227,100.1652623,0
0.934730128,195.9692267,0.190020405,1526.877447,0.004235201,0.011409458,146.453658,0.035407171,0.593081227,100.1652623,1
0.012882669,0.002370858,2201.034707,2.649668916,0.004235201,0.011409458,146.453658,0.035407171,0.593081227,100.1652623,3
0.050579089,0.045221409,0.070606836,9.787300388,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,100.1652623,1
10.00464277,30.85024442,13.93083117,4.829652357,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,100.1652623,1
1033.518286,1.120431551,0.031659456,2.733549732,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,100.1652623,3
14.48771255,0.33792275,74.06319037,0.010539881,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,100.1652623,2
1.271374164,0.001375977,127.4650811,0.036234595,1.786601059,1.495370817,0.038483444,2.931083386,2.005852288,0.052625471,2
392.0998875,7.71807738,24.39624068,1.546659576,2.225808096,1.81739051,0.038483444,2.931083386,2.005852288,0.052625471,1
31.36042351,0.00413746,109.8610919,382.3338947,1.994149218,1.495370817,0.038483444,2.931083386,2.005852288,0.052625471,1
0.77223001,0.319118557,0.437422757,0.023305583,1.994149218,1.495370817,0.038483444,2.931083386,2.005852288,0.052625471,1
9.409902788,0.000941348,0.141798566,6.488324457,0.664441881,1.81739051,0.152058832,0.035407171,0.593081227,10.06009321,2
0.024569023,1.285657732,0.311908053,61.68030382,7.456215243,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,1
3.339722132,0.000415927,112.2986608,301.6058093,8.322398398,12.77737982,2.374034794,14.6035953,0.051849508,1.010384969,1
53.46615953,0.231449209,44.67739417,0.675171563,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
311.120002,74.11321974,0.011497616,1.785445585,12.91721128,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,2
0.111674852,14.45512741,0.17892022,0.314445738,12.91721128,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,0
0.101623547,0.002530275,0.934950422,0.066261746,9.289205427,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
0.118190935,7.331112923,0.001629694,20.67207278,14.41779441,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,2
0.004310164,0.130141546,0.725076419,1.970927066,8.322398398,12.77737982,2.374034794,14.6035953,0.051849508,1.010384969,1
19.45570707,0.478299468,39.48870854,3835.104836,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
0.954880759,1.662734933,0.023742752,0.05077526,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
0.019756688,42.43064672,0.542596251,0.310778411,14.41779441,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,2
8.176022726,0.079729377,16.21634318,26713.19875,9.289205427,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,0
0.127070756,2.19502306,0.011831756,0.003592936,14.41779441,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,2
0.004537294,18.81231478,0.947454862,0.233944534,12.91721128,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
0.11568381,3.784486533,0.772059766,0.017920373,14.41779441,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,0
0.085974612,8.978274602,12.30340996,0.011785331,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
1.419269979,5280.725468,420.7080263,1.413838597,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,1
0.003522402,0.008852147,1388.733116,0.015428574,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
1.201697578,2.696194079,26.99838618,0.00273429,9.289205427,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
19.63424752,21.73081955,1.306627069,0.418600855,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,1
167.4442483,265.8846556,0.950698544,13.13562556,16.09269921,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
0.010438374,35.90976521,25.95893593,0.274296105,11.57280667,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,1
0.008621999,5.730627797,94.49709589,37.45304245,12.91721128,8.65053754,2.374034794,14.6035953,0.051849508,1.010384969,2
0.17649184,0.763036805,5.763198117,0.457733659,7.456215243,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,1
0.017178011,0.012527388,0.049875844,0.051261111,9.289205427,10.51338213,2.374034794,14.6035953,0.051849508,1.010384969,2
